'ebdd9ad,huhyhuvinh,Fri, 5 May 2023 20:40:37 +0700,Add exportListCourseInSemester function,'	 1 file changed, 27 insertions(+), 1 deletion(-)	
'66c3cb0,HuyZerox,Fri, 5 May 2023 19:59:50 +0700,Components/ImportAndExportFunction: Update outStr of functions,'	 1 file changed, 8 insertions(+), 8 deletions(-)	
'6e5a41b,huhyhuvinh,Fri, 5 May 2023 19:01:15 +0700,Add exportListScoreboardOfClass function,'	 1 file changed, 26 insertions(+)	
'94cdec5,HuyZerox,Fri, 5 May 2023 17:26:18 +0700,Graphics/Scene: Complete exportLAYs to file button,'	 1 file changed, 7 insertions(+), 1 deletion(-)	
'34461d4,HuyZerox,Fri, 5 May 2023 17:24:32 +0700,Graphics/Scene: Complete exportLSYs to file button,'	 2 files changed, 39 insertions(+)	
'72283d8,HuyZerox,Fri, 5 May 2023 17:22:25 +0700,.\Components\ImportAndExportFunction.cpp,'	 1 file changed, 2 insertions(+), 2 deletions(-)	
'0e736bb,HuyZerox,Fri, 5 May 2023 17:21:01 +0700,Components/DisplayFunction: small change from 'start' to 'getPeriod()' of SchoolYear,'	 1 file changed, 2 insertions(+), 2 deletions(-)	
'17d44dc,HuyZerox,Fri, 5 May 2023 17:12:13 +0700,Data/ExportData: Rename some files,'	 3 files changed, 0 insertions(+), 0 deletions(-)	
'482b6d2,HuyZerox,Fri, 5 May 2023 17:09:30 +0700,Components/DisplayFunction: update getTableOfCourse(),'	 2 files changed, 31 insertions(+), 13 deletions(-)	
'a66bd18,HuyZerox,Fri, 5 May 2023 17:08:21 +0700,Data/ExportData: Add new column 'Fullname' in display scoreboards of Course,'	 2 files changed, 13 insertions(+), 13 deletions(-)	
'd8cf07e,HuyZerox,Fri, 5 May 2023 16:59:39 +0700,Components/DisplayFunction: create getTableOfSemester(),'	 3 files changed, 41 insertions(+), 2 deletions(-)	
'8e14ff0,huhyhuvinh,Fri, 5 May 2023 16:57:53 +0700,Add exportListSemesterInAcademicYear function,'	 1 file changed, 27 insertions(+), 1 deletion(-)	
'2d702c9,HuyZerox,Fri, 5 May 2023 16:57:22 +0700,Data/ExportData: add new format data of display Semester,'	 2 files changed, 2 insertions(+), 2 deletions(-)	
'7ccf8ad,huhyhuvinh,Fri, 5 May 2023 16:51:54 +0700,Add exportListScoreboardInSemesterOfClass function,'	 1 file changed, 26 insertions(+)	
'a955f42,HuyZerox,Fri, 5 May 2023 16:42:28 +0700,Components/DisplayFunction: add getTableOfAcademicYear() function,'	 3 files changed, 29 insertions(+), 2 deletions(-)	
'332d404,HuyZerox,Fri, 5 May 2023 16:32:47 +0700,Data/ExportData: update new format of export AcademicYear, add new columns: start date, end date, number of courses,'	 2 files changed, 6 insertions(+), 6 deletions(-)	
'eea54b4,HuyZerox,Fri, 5 May 2023 16:29:36 +0700,Components/DisplayFunction: rearrange functions, remove redundant function, update new format, small change in spell error,'	 2 files changed, 51 insertions(+), 63 deletions(-)	
'0ca2860,HuyZerox,Fri, 5 May 2023 16:20:05 +0700,Components/ImportAndExportFunction: small change from '\n' to ',','	 1 file changed, 2 insertions(+), 2 deletions(-)	
'd18f77b,HuyZerox,Fri, 5 May 2023 16:16:07 +0700,Data, Components: add getTableOfListStudentInClass(), display all in4 of student,'	 3 files changed, 18 insertions(+), 5 deletions(-)	
'c137e65,huhyhuvinh,Fri, 5 May 2023 16:13:17 +0700,Add exportListAcademicYear function,'	 1 file changed, 26 insertions(+)	
'5ad9f32,HuyZerox,Fri, 5 May 2023 16:11:30 +0700,Data, Components/DisplayFunction: update and rename getTableOfSchoolYear(), add new column Number of students,'	 3 files changed, 21 insertions(+), 3 deletions(-)	
'320c80a,huhyhuvinh,Fri, 5 May 2023 16:07:28 +0700,Update exportListClassInSchoolYear function,'	 1 file changed, 30 insertions(+), 4 deletions(-)	
'de09665,HuyZerox,Fri, 5 May 2023 16:04:24 +0700,Data,Components/DisplayFunction: update getTableLAYs(), add new column 'Number of semesters','	 2 files changed, 8 insertions(+), 5 deletions(-)	
'3474155,HuyZerox,Fri, 5 May 2023 16:01:38 +0700,Components/DisplayFunction: update getTableLSYs(), add new column 'Number of classes','	 2 files changed, 16 insertions(+), 3 deletions(-)	
'cc38977,HuyZerox,Fri, 5 May 2023 16:00:36 +0700,Data/ExportData: Change format of export file ListSchoolYear, add new column 'Number of classes','	 1 file changed, 4 insertions(+), 4 deletions(-)	
'3279b4e,HuyZerox,Fri, 5 May 2023 15:52:26 +0700,Components/DisplayFunction: add getTableOfListStudentInClass(),'	 1 file changed, 29 insertions(+)	
'49959b2,HuyZerox,Fri, 5 May 2023 15:44:17 +0700,Components/Components: add using std::to_string(),'	 1 file changed, 1 insertion(+)	
'1909c02,HuyZerox,Fri, 5 May 2023 15:43:30 +0700,Components/ConvertType: add string_to_date() function,'	 2 files changed, 34 insertions(+), 12 deletions(-)	
'e9c9b03,huhyhuvinh,Fri, 5 May 2023 15:41:40 +0700,Update exportListScoreboardOfCourse function,'	 1 file changed, 27 insertions(+), 15 deletions(-)	
'0d894a9,HuyZerox,Fri, 5 May 2023 15:19:16 +0700,Components/DisplayFunction, SchoolYear: add const in getPeriod() in SchoolYear to use it when use const SchoolYear&, add getTableOfListClass(),'	 3 files changed, 21 insertions(+), 2 deletions(-)	
'aa2575f,huhyhuvinh,Fri, 5 May 2023 15:19:06 +0700,Update exportListSchoolYear function,'	 1 file changed, 28 insertions(+), 9 deletions(-)	
'1366fd1,HuyZerox,Fri, 5 May 2023 15:09:57 +0700,Components/DisplayFunction: add clearTable() to free memory of table,'	 2 files changed, 12 insertions(+)	
'd1ffd6d,HuyZerox,Fri, 5 May 2023 15:03:23 +0700,Components/DisplayFunction: add getTableLAYs(),'	 1 file changed, 16 insertions(+)	
'1e40c5b,huhyhuvinh,Fri, 5 May 2023 14:48:46 +0700,Add exportListClassInSchoolYear function,'	 1 file changed, 17 insertions(+)	
'414cf50,HuyZerox,Fri, 5 May 2023 14:48:05 +0700,Components/DisplayFunction: small change parameter in some functions, add getTableLSYs(),'	 2 files changed, 21 insertions(+), 5 deletions(-)	
'5f7f794,huhyhuvinh,Fri, 5 May 2023 14:39:15 +0700,Add exportListSchoolYear function,'	 1 file changed, 16 insertions(+)	
'593e782,huhyhuvinh,Fri, 5 May 2023 14:31:57 +0700,Add getTableContentOfListStudentInCourse,'	 2 files changed, 24 insertions(+), 14 deletions(-)	
'af1179b,HuyZerox,Fri, 5 May 2023 14:28:09 +0700,Graphics/Scene: create exportListAcademicYear() objects in StaffScene2,'	 1 file changed, 10 insertions(+), 2 deletions(-)	
'5744127,HuyZerox,Fri, 5 May 2023 14:23:02 +0700,Graphics/Scene: create exportListSchoolYear() objects in StaffScene2,'	 1 file changed, 34 insertions(+)	
'0811fbe,huhyhuvinh,Fri, 5 May 2023 14:14:48 +0700,Move getTableContentOfCourse to DisplayFunction,'	 4 files changed, 21 insertions(+), 13 deletions(-)	
'637960d,HuyZerox,Fri, 5 May 2023 14:06:43 +0700,Graphics/Scene: create and render Button View in StaffScene2,'	 2 files changed, 11 insertions(+), 2 deletions(-)	
'9e275ce,HuyZerox,Fri, 5 May 2023 13:55:29 +0700,Graphics/Scene: add exportListSchoolYear, ListAcademicYear to file, add viewStudent Button to move to StudentScene from StaffScene without logout,'	 1 file changed, 10 insertions(+)	
'e0b4545,HuyZerox,Fri, 5 May 2023 13:40:37 +0700,Graphics/Scene: create ClassScene(),'	 5 files changed, 24 insertions(+), 3 deletions(-)	
'7f0c33d,HuyZerox,Fri, 5 May 2023 13:36:21 +0700,Graphics/Scene: create SemesterScene(),'	 14 files changed, 43 insertions(+), 6 deletions(-)	
'4600662,HuyZerox,Fri, 5 May 2023 13:32:34 +0700,Graphics/Scene: add AcademicYearScene(),'	 5 files changed, 23 insertions(+), 2 deletions(-)	
'4aeba52,HuyZerox,Fri, 5 May 2023 13:29:43 +0700,Graphics/Scene: add ListAcademicYearScene(),'	 5 files changed, 24 insertions(+), 1 deletion(-)	
'8f3c72e,HuyZerox,Fri, 5 May 2023 13:17:29 +0700,Components/DownloadFunction: small change in DownloadListAcademicYear(),'	 2 files changed, 13 insertions(+), 17 deletions(-)	
'4f6ed50,HuyZerox,Fri, 5 May 2023 12:58:11 +0700,Components/... : Add getTableContent() functions in DisplayFunction, remove some redundant functions in Course,'	 6 files changed, 32 insertions(+), 78 deletions(-)	
'1fcfcc8,huhyhuvinh,Thu, 4 May 2023 22:45:40 +0700,Add exportListScoreboardOfCourse function,'	 2 files changed, 40 insertions(+), 2 deletions(-)	
'a3aed6a,huhyhuvinh,Thu, 4 May 2023 22:22:51 +0700,Update exportListOfStudentInCourse function,'	 1 file changed, 24 insertions(+), 15 deletions(-)	
'b2f6784,huhyhuvinh,Thu, 4 May 2023 22:22:18 +0700,Add displayInfoTable function in Course,'	 2 files changed, 53 insertions(+), 47 deletions(-)	
'19b1a98,huhyhuvinh,Thu, 4 May 2023 21:14:40 +0700,Update Imported functions and small update on importScoreboards,'	 2 files changed, 17 insertions(+), 4 deletions(-)	
'6fead32,HuyZerox,Thu, 4 May 2023 20:43:06 +0700,Components/Course, ImportAndExportFunction: small change in importScoreboards in Course, remove all data when faild to import data,'	 2 files changed, 5 insertions(+), 3 deletions(-)	
'410ac67,HuyZerox,Thu, 4 May 2023 20:35:42 +0700,Components/Objects: use resize(0) instead of ~Vector() to removeAll(),'	 6 files changed, 9 insertions(+), 6 deletions(-)	
'1a4d31c,HuyZerox,Thu, 4 May 2023 20:00:14 +0700,Components/ImportAndExport, FileAndDirFunction: add getImport,ExportFolderPath(), change the way to get filepath in import or export functions,'	 3 files changed, 18 insertions(+), 4 deletions(-)	
'0e0b584,HuyZerox,Thu, 4 May 2023 19:55:00 +0700,Components/FileAndDirFunction: Remove redundant functions,'	 2 files changed, 74 deletions(-)	
'2bc95ed,HuyZerox,Thu, 4 May 2023 19:51:41 +0700,Components/ImportAndExportFunction: rename some functions, add parameter 'const string& filename' in functions, add optional export functions,'	 2 files changed, 30 insertions(+), 12 deletions(-)	
'2a5d04b,huhyhuvinh,Thu, 4 May 2023 18:31:06 +0700,Update ImportAndExportFunction,'	 7 files changed, 90 insertions(+), 88 deletions(-)	
'412a57c,HuyZerox,Thu, 4 May 2023 18:08:16 +0700,Graphics/Scene: clearContent() when click Button in CourseScene,'	 1 file changed, 19 insertions(+), 8 deletions(-)	
'388b22b,HuyZerox,Thu, 4 May 2023 18:03:09 +0700,Graphics/Scene: Clear content in InputBox when click Back button,'	 1 file changed, 11 insertions(+), 1 deletion(-)	
'34cb9b5,HuyZerox,Thu, 4 May 2023 17:35:59 +0700,Components/UploadFunction: Remove redundant function,'	 1 file changed, 44 deletions(-)	
'35e35f6,HuyZerox,Thu, 4 May 2023 17:21:54 +0700,Data\SchoolYear,AcademicYear: Remove old format data file,'	 27 files changed, 4 insertions(+), 181 deletions(-)	
'a58128f,HuyZerox,Thu, 4 May 2023 16:07:25 +0700,Components/Upload,DownloadFunction: rename some function, freeMemory when failed to download or upload data,'	 4 files changed, 41 insertions(+), 34 deletions(-)	
'8483e03,huhyhuvinh,Thu, 4 May 2023 15:56:38 +0700,Undo changes in FileAndDirFunction,'	 2 files changed, 14 insertions(+), 17 deletions(-)	
'ff0b9ca,huhyhuvinh,Thu, 4 May 2023 14:37:55 +0700,Little updates in FileAndDirFunction,'	 1 file changed, 4 insertions(+), 4 deletions(-)	
'826096a,huhyhuvinh,Thu, 4 May 2023 14:32:36 +0700,Update some functions in FileAndDirFunction,'	 4 files changed, 22 insertions(+), 19 deletions(-)	
'0f3d8c9,huhyhuvinh,Thu, 4 May 2023 14:08:44 +0700,Rename DemoFormatFile to LoadedFile,'	 9 files changed, 0 insertions(+), 0 deletions(-)	
'43875e2,huhyhuvinh,Thu, 4 May 2023 13:51:27 +0700,Little update on Upload functions,'	 1 file changed, 2 insertions(+), 2 deletions(-)	
'5412137,huhyhuvinh,Thu, 4 May 2023 13:48:42 +0700,Complete Upload functions,'	 2 files changed, 27 insertions(+), 12 deletions(-)	
'1b6e142,huhyhuvinh,Thu, 4 May 2023 13:31:33 +0700,Update upload SchoolYears objects functions,'	 2 files changed, 14 insertions(+), 7 deletions(-)	
'd9fa470,HuyZerox,Thu, 4 May 2023 11:57:11 +0700,Components/DownloadFunction: Complete download functions,'	 2 files changed, 35 insertions(+), 71 deletions(-)	
'b4d65ec,HuyZerox,Thu, 4 May 2023 11:45:37 +0700,Components/DownloadFunction: Update format of downloading data,'	 2 files changed, 95 insertions(+), 67 deletions(-)	
'64fd5cc,HuyZerox,Thu, 4 May 2023 08:37:42 +0700,Data/DemoFormatFile: add format of SchoolYear file,'	 2 files changed, 14 insertions(+), 3 deletions(-)	
'c365f4e,HuyZerox,Thu, 4 May 2023 08:32:57 +0700,Components/FileAndDirFunction, Download, Upload: Add getClassFilePath(), rename some functions,'	 4 files changed, 81 insertions(+), 73 deletions(-)	
'5ac9590,HuyZerox,Thu, 4 May 2023 08:23:56 +0700,Graphics/Scene: Complete Button Remove in ListSchoolYear scene,'	 1 file changed, 4 insertions(+), 4 deletions(-)	
'9f3e567,hydroshiba,Wed, 3 May 2023 22:58:24 +0700,Reduced font atlas size for faster loading,'	 1 file changed, 2 insertions(+), 2 deletions(-)	
'66afbe4,hydroshiba,Wed, 3 May 2023 22:57:40 +0700,Added Dropbox option removal,'	 2 files changed, 17 insertions(+), 3 deletions(-)	
'd94d4bc,HuyZerox,Wed, 3 May 2023 10:26:49 +0700,Graphics/Scene: Update ListSchoolYearScene and button View,'	 1 file changed, 9 insertions(+), 5 deletions(-)	
'f046aeb,HuyZerox,Wed, 3 May 2023 10:20:57 +0700,Graphics/Objects: Add clear() in DropBox to clear all option,'	 2 files changed, 8 insertions(+)	
'3b342bc,HuyZerox,Wed, 3 May 2023 10:06:03 +0700,Graphics/Scene: clearContent() in InputBox when move from ListSchoolYearScene to SchoolYearScene by View Button,'	 1 file changed, 2 insertions(+)	
'f37e49b,HuyZerox,Wed, 3 May 2023 10:04:05 +0700,Graphics/Scene: Update ListSchoolYearScene, SchoolYearScene, StaffScene2,'	 3 files changed, 11 insertions(+), 23 deletions(-)	
'96b5868,HuyZerox,Wed, 3 May 2023 09:57:04 +0700,Graphics/Scene: Clear content in InputBox when move between StaffScene and anothe scene,'	 2 files changed, 45 insertions(+), 3 deletions(-)	
'2932db9,HuyZerox,Wed, 3 May 2023 09:51:02 +0700,Graphics/Scene: Update View Button in ListSchoolYearScene,'	 4 files changed, 12 insertions(+), 2 deletions(-)	
'1eb9444,HuyZerox,Wed, 3 May 2023 09:31:56 +0700,Graphics/Scene: Add function and ms for Button Remove in ListSchoolYearScene,'	 3 files changed, 11 insertions(+), 3 deletions(-)	
'4bc8218,HuyZerox,Wed, 3 May 2023 09:12:49 +0700,Graphics/Scene: Update ListSchoolYearScene that can display list of schoolyears in DropBox and complete Button Add,'	 3 files changed, 20 insertions(+), 7 deletions(-)	
'863ce3b,HuyZerox,Wed, 3 May 2023 08:58:04 +0700,Components/DownloadFunction, UploadFunction: update parameter of functions, change upload and download in main,'	 5 files changed, 29 insertions(+), 24 deletions(-)	
'd5febfa,HuyZerox,Wed, 3 May 2023 08:51:39 +0700,Components/UploadFunction: change return value from void to bool, remove parameter in upload StudentList, StaffList, SchoolYearList, update format of file,'	 3 files changed, 45 insertions(+), 34 deletions(-)	
'f966f33,HuyZerox,Wed, 3 May 2023 08:40:28 +0700,Components/DownloadFunction: Change return value from void to bool in download functions, remove parameter in download StudentList, StaffList, SchoolYearList, ...,'	 2 files changed, 40 insertions(+), 28 deletions(-)	
'58ee67d,HuyZerox,Tue, 2 May 2023 22:34:51 +0700,Components/DownloadFunction: update format of download ListSchoolYear,'	 5 files changed, 18 insertions(+), 20 deletions(-)	
'ee467ad,HuyZerox,Tue, 2 May 2023 21:46:39 +0700,Graphics/Scene: Fix bug in filepath of ListSchoolYearScene.h,'	 1 file changed, 2 insertions(+), 2 deletions(-)	
'21dfbfc,HuyZerox,Tue, 2 May 2023 21:36:31 +0700,Data/ExportData: Update format in Export ScoreboardList in 1 semester and all semester of class,'	 1 file changed, 7 insertions(+), 7 deletions(-)	
'd42f0f5,HuyZerox,Tue, 2 May 2023 21:34:38 +0700,Data/ExportData: Add demo format file for export data,'	 10 files changed, 3060 insertions(+)	
'27fec15,HuyZerox,Tue, 2 May 2023 21:24:40 +0700,Data\ImportData: Update data in file,'	 3 files changed, 33 insertions(+)	
'c9aff04,HuyZerox,Tue, 2 May 2023 21:05:44 +0700,Data\ImportData: Add format file for import StudentList for Class, Course, and ScoreboardList for Course,'	 4 files changed, 14 deletions(-)	
'9b0aa3e,HuyZerox,Tue, 2 May 2023 20:54:55 +0700,Data\DemoFormatFile: Add format file for uploading and downloading data,'	 9 files changed, 3052 insertions(+)	
'120d736,hoangdaoviet,Tue, 2 May 2023 09:27:19 +0700,Added Remove School Year option,'	 1 file changed, 8 insertions(+)	
'3bb8785,hoangdaoviet,Tue, 2 May 2023 09:24:44 +0700,Added Remove School Year option,'	 2 files changed, 10 insertions(+), 2 deletions(-)	
'97d9fc8,hoangdaoviet,Tue, 2 May 2023 09:21:41 +0700,Added Remove School Year option,'	 2 files changed, 8 insertions(+)	
'2c472cd,hoangdaoviet,Tue, 2 May 2023 09:02:49 +0700,Small changes in List School Year Scene,'	 2 files changed, 11 insertions(+), 1 deletion(-)	
'20da9b6,hydroshiba,Mon, 1 May 2023 23:05:25 +0700,Removed Dropbox from login scene,'	 2 files changed, 2 insertions(+), 13 deletions(-)	
'f710e8a,hydroshiba,Mon, 1 May 2023 23:02:31 +0700,Delete scene pointers after quitting program,'	 1 file changed, 13 insertions(+), 1 deletion(-)	
'67b0c4c,huhyhuvinh,Mon, 1 May 2023 22:51:29 +0700,Update upload scoreboard function,'	 6 files changed, 62 insertions(+), 30 deletions(-)	
'c9dbab6,huhyhuvinh,Mon, 1 May 2023 22:16:06 +0700,update download Course folder function,'	 3 files changed, 12 insertions(+), 5 deletions(-)	
'814ed29,huhyhuvinh,Mon, 1 May 2023 21:02:01 +0700,Update data for downloading and uploading in4 of Course,'	 1 file changed, 5 insertions(+), 5 deletions(-)	
'4d329e4,huhyhuvinh,Mon, 1 May 2023 17:09:34 +0700,Update upload Student Data function,'	 1 file changed, 10 insertions(+), 14 deletions(-)	
'89fdfd0,huhyhuvinh,Mon, 1 May 2023 17:07:26 +0700,Update Download Student Data function,'	 4 files changed, 13 insertions(+), 18 deletions(-)	
'3ffb1c2,huhyhuvinh,Mon, 1 May 2023 17:06:48 +0700,Replace _OutputStud.csv by _StudData.txt,'	 2 files changed, 1 insertion(+), 7 deletions(-)	
'39f1f9b,huhyhuvinh,Mon, 1 May 2023 16:38:31 +0700,Update data to remove redundant data in Download and Upload function,'	 4 files changed, 7 insertions(+), 2 deletions(-)	
'06610f1,huhyhuvinh,Mon, 1 May 2023 14:54:58 +0700,Add sortStudentsInCourse function,'	 2 files changed, 17 insertions(+)	
'bd40d40,huhyhuvinh,Mon, 1 May 2023 14:48:17 +0700,Add sortStudentsInClass function,'	 2 files changed, 20 insertions(+), 3 deletions(-)	
'697adb6,hoangdaoviet,Mon, 1 May 2023 14:44:03 +0700,Add an option to add a new school year,'	 2 files changed, 25 insertions(+)	
'ed049d5,huhyhuvinh,Mon, 1 May 2023 14:38:33 +0700,Add sortCourses function,'	 2 files changed, 17 insertions(+)	
'9b5240f,huhyhuvinh,Mon, 1 May 2023 14:35:32 +0700,Add sortClasses function,'	 2 files changed, 17 insertions(+)	
'0b32625,huhyhuvinh,Mon, 1 May 2023 14:32:29 +0700,Add sortSemesters function,'	 2 files changed, 17 insertions(+)	
'be0d58d,huhyhuvinh,Mon, 1 May 2023 14:01:37 +0700,Add function sortAcademicYearList,'	 2 files changed, 17 insertions(+)	
'c77dc3e,huhyhuvinh,Mon, 1 May 2023 13:58:06 +0700,Add function sortSchoolYearList,'	 2 files changed, 16 insertions(+), 1 deletion(-)	
'c7a6237,HuyZerox,Mon, 1 May 2023 11:18:20 +0700,Components/UploadFunction: Use resize() and operator [] instead of append() when upload students and staffs,'	 1 file changed, 6 insertions(+), 6 deletions(-)	
'3981a7a,HuyZerox,Mon, 1 May 2023 10:48:32 +0700,Components/SortFunction: create SortFunction to sort elements in array,'	 5 files changed, 72 insertions(+), 47 deletions(-)	
'0121d66,HuyZerox,Mon, 1 May 2023 10:33:42 +0700,Components/DisplayFunction, RemoveFunction, ImportAndExportFunction: create ImportAndExportFunction for function import and export data, small change in RemoveFunction, add freeMemero() in main,'	 7 files changed, 66 insertions(+), 43 deletions(-)	
'ba78e4d,HuyZerox,Mon, 1 May 2023 10:22:52 +0700,Components/RemoveFunction: restruct and rearrange functions,'	 2 files changed, 43 insertions(+), 92 deletions(-)	
'abe4ab5,HuyZerox,Mon, 1 May 2023 10:09:54 +0700,Components/RemoveFunction: add removeListStudent() and removeListStaff() to free memory,'	 2 files changed, 20 insertions(+)	
'211fbe6,HuyZerox,Mon, 1 May 2023 10:01:55 +0700,Components/RemoveFunction: update remove all child elements when removing parent element,'	 3 files changed, 10 insertions(+), 2 deletions(-)	
'f4f2bc2,HuyZerox,Mon, 1 May 2023 09:57:39 +0700,Components/Class, SchoolYear: add removeAllStudent() in Class and removeAllClass() in SchoolYear,'	 4 files changed, 20 insertions(+), 5 deletions(-)	
'285594e,HuyZerox,Mon, 1 May 2023 09:56:44 +0700,Components/AcademicYear: add removeAllSemester() that removeAllCourse() and Vector<Course>,'	 2 files changed, 9 insertions(+)	
'89a353f,HuyZerox,Mon, 1 May 2023 09:31:04 +0700,Structures/Vector: set array = nullptr, length = 0 and capacity = 1 when ~Vector(),'	 1 file changed, 3 insertions(+)	
'09181e5,HuyZerox,Mon, 1 May 2023 09:29:50 +0700,Components/Semester: Add removeAllCourse() to remove all dynamically allocated memory from this semester: removeAllStudent() in courses[i] and remove Vector<Course>,'	 2 files changed, 10 insertions(+)	
'8b773bb,HuyZerox,Mon, 1 May 2023 09:10:20 +0700,Components/Course: Add removeAllStudent() to remove (free) list student in course (Vector<Scoreboard*> in Student, dynamically allocated Scoreboard and Vector<Scoreboard*> in Course,'	 2 files changed, 12 insertions(+)	
'5ba908e,hoangdaoviet,Mon, 1 May 2023 08:37:20 +0700,Add a button to view selected school year,'	 3 files changed, 10 insertions(+), 1 deletion(-)	
'6836aad,HuyZerox,Mon, 1 May 2023 01:32:47 +0700,DisplayFunctions: Add a comment above the function DropBox or Table, move import and export from UpdateFunctions to DisplayFunction, change return value of some functions,'	 4 files changed, 49 insertions(+), 34 deletions(-)	
'dda5687,HuyZerox,Mon, 1 May 2023 01:25:21 +0700,DisplayFunctions: remove all functions that use cout and <iomanip> to display data,'	 2 files changed, 179 deletions(-)	
'69a39fc,HuyZerox,Mon, 1 May 2023 01:22:11 +0700,UpdateFunctions: update updateAcademicYear(), updateSemester(), updateCourse(), updateScoreboard() for Button,'	 1 file changed, 54 insertions(+), 20 deletions(-)	
'b4a3608,HuyZerox,Mon, 1 May 2023 01:09:06 +0700,UpdateFunctions : Update updateSchoolYear() and updateClass() functions,'	 2 files changed, 27 insertions(+), 15 deletions(-)	
'b5de9c5,HuyZerox,Mon, 1 May 2023 01:01:21 +0700,UpdateFunctions : delete redundant or overload functions, add string& outStr parameter, rearrange and rename some functions,'	 2 files changed, 31 insertions(+), 23 deletions(-)	
'53b37f8,HuyZerox,Mon, 1 May 2023 00:51:02 +0700,Split RemoveFunctions into 2 part: Button functions and Free memory functions,'	 2 files changed, 26 insertions(+), 26 deletions(-)	
'8230e4c,HuyZerox,Mon, 1 May 2023 00:44:37 +0700,Add removeStudentFromClass(), update removeCourse(), removeStudFromCourse() functions in RemoveFunctions,'	 2 files changed, 28 insertions(+), 5 deletions(-)	
'3ebf6ac,HuyZerox,Mon, 1 May 2023 00:35:20 +0700,Rearrange and split SearchFunctions into 2 part: School & Academic,'	 2 files changed, 68 insertions(+), 129 deletions(-)	
'149f8b9,HuyZerox,Mon, 1 May 2023 00:23:49 +0700,Update removeClass() and removeSemester() functions in RemoveFunctions,'	 1 file changed, 21 insertions(+), 20 deletions(-)	
'ff5cf62,HuyZerox,Mon, 1 May 2023 00:17:19 +0700,Add string& outStr for RemoveFunctions and update removeAcademicYear, removeSchoolYear functions,'	 2 files changed, 51 insertions(+), 32 deletions(-)	
'b56efe6,HuyZerox,Mon, 1 May 2023 00:06:04 +0700,Restruct and change parameter in SearchFunctions and delete redundant and overload search functions,'	 7 files changed, 89 insertions(+), 202 deletions(-)	
'461a590,HuyZerox,Sun, 30 Apr 2023 23:39:49 +0700,Restruct and delete overload function in RemoveFunctions,'	 2 files changed, 13 insertions(+), 25 deletions(-)	
'ba98162,HuyZerox,Sun, 30 Apr 2023 18:13:39 +0700,Update addStudentToCourse() function in InsertFunctions,'	 3 files changed, 15 insertions(+), 62 deletions(-)	
'f3f87a2,HuyZerox,Sun, 30 Apr 2023 18:03:59 +0700,Update addCourse(), restruct function, rename getStudToCourse to importListStudentOfCourseFromFile(),'	 3 files changed, 46 insertions(+), 69 deletions(-)	
'4d3da1a,HuyZerox,Sun, 30 Apr 2023 17:27:25 +0700,Update correctness and notices in addAcademicYear and addSemester,'	 1 file changed, 29 insertions(+), 50 deletions(-)	
'9ee7190,HuyZerox,Sun, 30 Apr 2023 17:15:06 +0700,Rename and update addStudToClass to addStudentToClass ( only 1 student added by Button ),'	 1 file changed, 21 insertions(+), 6 deletions(-)	
'fd04cb9,HuyZerox,Sun, 30 Apr 2023 17:07:16 +0700,Update addSchoolYear(), addClass(), rename addStudToClass(by file) to importStudentListOfClassFromFile, Strict error checking during import StudentList from file,'	 2 files changed, 44 insertions(+), 32 deletions(-)	
'a1c19a5,HuyZerox,Sun, 30 Apr 2023 16:44:23 +0700,Update addSchoolYear() function,'	 6 files changed, 13 insertions(+), 38 deletions(-)	
'89fd2a2,HuyZerox,Sun, 30 Apr 2023 16:23:25 +0700,Rename AddStudentScene to StaffScene2,'	 6 files changed, 14 insertions(+), 14 deletions(-)	
'a8f2ad8,HuyZerox,Sun, 30 Apr 2023 10:50:03 +0700,Complete sortStaffList,'	 4 files changed, 2032 insertions(+), 2007 deletions(-)	
'c902638,HuyZerox,Sun, 30 Apr 2023 10:37:02 +0700,Add sortStudentList in DownloadFunction,'	 3 files changed, 2027 insertions(+), 2004 deletions(-)	
'64d254d,HuyZerox,Sun, 30 Apr 2023 10:20:27 +0700,Add StudentScoreboardsScene,'	 7 files changed, 71 insertions(+), 4 deletions(-)	
'6186752,HuyZerox,Sun, 30 Apr 2023 02:20:04 +0700,Update sceneName of StudentScene,'	 2 files changed, 2498 insertions(+), 2497 deletions(-)	
'549380d,HuyZerox,Sun, 30 Apr 2023 02:15:31 +0700,Update removeStudent and removeStaff function,'	 2 files changed, 2841 insertions(+), 833 deletions(-)	
'5ef9672,HuyZerox,Sat, 29 Apr 2023 22:32:46 +0700,Chang return value of back Button in ListSchoolYearScene to go back StaffScene,'	 1 file changed, 1 insertion(+), 1 deletion(-)	
'81c6460,HuyZerox,Sat, 29 Apr 2023 22:30:14 +0700,Add button to go to ListSchoolYearScene,'	 1 file changed, 4 insertions(+), 2 deletions(-)	
'5f37c81,hoangdaoviet,Sat, 29 Apr 2023 20:19:03 +0700,Add a drop box to choose a School Year,'	 2 files changed, 11 insertions(+), 1 deletion(-)	
'7d28011,hoangdaoviet,Sat, 29 Apr 2023 20:09:32 +0700,Add drop box title for "Choose a School Year",'	 2 files changed, 7 insertions(+)	
'7f32145,hoangdaoviet,Sat, 29 Apr 2023 20:03:31 +0700,Add back button for List of School Year Scene,'	 4 files changed, 16 insertions(+), 7 deletions(-)	
